route;r9418934;bus;Аўтобус №29 - ДС Карастаянавай - ДС Кунцаўшчына;Автобус №29 - ДС Карастояновой - ДС Кунцевщина;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №29"|назва 'name:ru' майстар-маршруту не "Aвтобус №29"

master;r9422774;bus;Аўтобус №116;Автобус №116;
route;r9422764;bus;Аўтобус №116 - Малінаўка-8 - ДС Каменная Горка-5;Автобус №116 - Малиновка-8 - ДС Каменная Горка-5;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №116"|назва 'name:ru' майстар-маршруту не "Aвтобус №116"
route;r9422766;bus;Аўтобус №116 - ДС Каменная Горка-5 - Малінаўка-8;Автобус №116 - ДС Каменная Горка-5 - Малиновка-8;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №116"|назва 'name:ru' майстар-маршруту не "Aвтобус №116"

master;r9444868;bus;Аўтобус №43 - ДС Дружная - Сцяпянка;Автобус №43 - ДС Дружная - Степянка;
route;r954692;bus;Аўтобус №43 - ДС Дружная - Сцяпянка;Автобус №43 - ДС Дружная - Степянка;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way не паслядоўныя|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Аўтобус №43"|назва 'name:ru' майстар-маршруту не "Aвтобус №43"
route;r8503693;bus;Аўтобус №43 - Сцяпянка - ДС Дружная;Автобус №43 - Степянка - ДС Дружная;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|прыпынак "ДС Дружная": не знойдзены 'bus'|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Аўтобус №43"|назва 'name:ru' майстар-маршруту не "Aвтобус №43"

master;r9581037;bus;Euro Lines EU0328: Мюнхен => Мінск;Eurolines EU0328: Мюнхен <=> Минск;
route;r9581031;bus;Eurolines EU0328: Мюнхен, цэнтральны аўтавакзал => Мінск, аўтавакзал Пасажырскі;Eurolines EU0328: Мюнхен, центральный автовокзал => Минск, автовокзал Пассажирский;'name:be' не роўны 'name'|у 'name:be' лацінскія літары "E"|у 'name:be' няправільныя лічбы "U0"|у 'name:ru' лацінскія літары "E"|у 'name:ru' няправільныя лічбы "U0"|way змяшчае недапушчальны 'name'|назва 'name:be' майстар-маршруту не "Аўтобус №EU0328"|назва 'name:ru' майстар-маршруту не "Aвтобус №EU0328"
route;r9581030;bus;Eurolines EU0328: Мінск, аўтавакзал Пасажырскі => Мюнхен, цэнтральны аўтавакзал;Eurolines EU0328: Минск, автовокзал Пассажирский => Мюнхен, центральный автовокзал;'name:be' не роўны 'name'|у 'name:be' лацінскія літары "E"|у 'name:be' няправільныя лічбы "U0"|у 'name:ru' лацінскія літары "E"|у 'name:ru' няправільныя лічбы "U0"|way змяшчае недапушчальны 'name'|назва 'name:be' майстар-маршруту не "Аўтобус №EU0328"|назва 'name:ru' майстар-маршруту не "Aвтобус №EU0328"

master;r9934001;tram;Трамвай №1;Трамвай №1;
route;r9934000;tram;Трамвай №1: Вымяральнік — Нітрон;Трамвай №1: Измеритель — Нитрон;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|прыпынкі ідуць не паслядоўна|прыпынак далёка ад платформы: 1462.3 м ("Трамвайны парк")|прыпынак далёка ад платформы: 937.0 м ("Падстанцыя")|прыпынак далёка ад платформы: 362.5 м ("Спецаўтабаза")|прыпынак далёка ад платформы: 811.3 м ("ЖБВ")|платформа "?": не знойдзены 'public_transport'|role платформы не 'public_transport' = "platform"
route;r9933999;tram;Трамвай №1;Нітрон — Вымяральнік;Трамвай №1: Нитрон — Измеритель;у 'name:be' спецыяльныя знакі ";"|у 'name:ru' спецыяльныя знакі "—"|прыпынкі ідуць не паслядоўна|прыпынак далёка ад платформы: 818.0 м ("ЖБВ")|прыпынак далёка ад платформы: 353.6 м ("Спецаўтабаза")|прыпынак далёка ад платформы: 882.0 м ("Падстанцыя")|прыпынак далёка ад платформы: 1509.5 м ("Трамвайны парк")|платформа "?": не знойдзены 'public_transport'|маршрут: не знойдзены 'from'|role платформы не 'public_transport' = "platform"

master;r9934097;bus;Аўтобус №2: Падкасцельцы — ААТ "Нафтан";Автобус №2: Подкастельцы — ОАО "Нафтан";
route;r9934096;bus;Аўтобус №2: Падкасцельцы — ААТ «Нафтан»;Автобус №2: Подкастельцы — ОАО «Нафтан»;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|way не паслядоўныя|way занадта разарваны|прыпынкі адсутнічаюць|не супадае колькасць: 0 прыпынкаў і 19 платформаў|назва 'name:be' майстар-маршруту не "Аўтобус №2"|назва 'name:ru' майстар-маршруту не "Aвтобус №2"
route;r9934095;bus;Аўтобус №2: ААТ «Нафтан» — Падкасцельцы;Автобус №2: ОАО «Нафтан» — Подкастельцы;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|way не паслядоўныя|прыпынкі адсутнічаюць|не супадае колькасць: 0 прыпынкаў і 20 платформаў|платформа "?": не знойдзены 'public_transport'|назва 'name:be' майстар-маршруту не "Аўтобус №2"|назва 'name:ru' майстар-маршруту не "Aвтобус №2"

master;r9983669;train;Полацк — Паставы;Полоцк — Поставы;
route;r9983668;train;Поезд №6623: Полацк — Паставы;Поезд №6623: Полоцк — Поставы;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|платформы адсутнічаюць|назва 'name:be' майстар-маршруту не "Цягнік №?"|назва 'name:ru' майстар-маршруту не "Поезд №?"|майстар-маршрут: не знойдзены 'ref'
route;r9983667;train;Поезд №6628: Паставы — Полацк;Поезд №6628: Поставы — Полоцк;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|платформы адсутнічаюць|назва 'name:be' майстар-маршруту не "Цягнік №?"|назва 'name:ru' майстар-маршруту не "Поезд №?"|майстар-маршрут: не знойдзены 'ref'

master;r10078723;bus;Аўтобус №138 - ДС Кунцаўшчына - Прамвузел Заходні;Автобус №138 - ДС Кунцевщина - Промузел Западный;
route;r10078721;bus;Аўтобус №138 - Прамвузел Заходні - ДС Кунцаўшчына;Автобус №138 - Промузел Западный - ДС Кунцевщина;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|назва 'name:be' майстар-маршруту не "Аўтобус №138"|назва 'name:ru' майстар-маршруту не "Aвтобус №138"
route;r10078722;bus;Аўтобус №138 - ДС Кунцаўшчына - Прамвузел Заходні;Автобус №138 - ДС Кунцевщина - Промузел Западный;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|назва 'name:be' майстар-маршруту не "Аўтобус №138"|назва 'name:ru' майстар-маршруту не "Aвтобус №138"

master;r10237453;bus;Аўтобус №140 - ДС Сухарава-5 - ГЦ Ждановічы;Автобус №140 - ДС Сухарево-5 - ТЦ Ждановичи;
route;r10237451;bus;Аўтобус №140 - ГЦ Ждановічы - ДС Сухарава-5;Автобус №140 - ТЦ Ждановичи - ДС Сухарево-5;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №140"|назва 'name:ru' майстар-маршруту не "Aвтобус №140"
route;r10237452;bus;Аўтобус №140 - ДС Сухарава-5 - ГЦ Ждановічы;Автобус №140 - ДС Сухарево-5 - ТЦ Ждановичи;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №140"|назва 'name:ru' майстар-маршруту не "Aвтобус №140"

master;r10590323;bus;Аўтобус №115э - Вакзал - Тубдыспансэр;Автобус №115э - Вокзал - Тубдиспансер;
route;r10590321;bus;Аўтобус №115э - Тубдыспансэр - Вакзал;Автобус №115э - Тубдиспансер - Вокзал;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №115э"|назва 'name:ru' майстар-маршруту не "Aвтобус №115э"
route;r10590322;bus;Аўтобус №115э - Вакзал - Тубдыспансэр;Автобус №115э - Вокзал - Тубдиспансер;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №115э"|назва 'name:ru' майстар-маршруту не "Aвтобус №115э"

master;r10745399;bus;Аўтобус 16;Автобус 16;
route;r10745398;bus;Аўтобус 16: Медгарадок → Вакзал;Автобус 16: Медгородок → Вокзал;назва 'name:be' майстар-маршруту не "Аўтобус №16"|назва 'name:ru' майстар-маршруту не "Aвтобус №16"
route;r10743133;bus;Аўтобус 16: Вакзал → Медгарадок;Автобус 16: Вокзал → Медгородок;назва 'name:be' майстар-маршруту не "Аўтобус №16"|назва 'name:ru' майстар-маршруту не "Aвтобус №16"

master;r10751928;trolleybus;Тралейбус № 7а: Вакзал — Завод «Централіт»;Троллейбус № 7а: Вокзал — Завод «Центролит»;
route;r10747154;trolleybus;Тралейбус № 7а: Вакзал → Завод «Централіт»;Троллейбус № 7а: Вокзал → Завод «Центролит»;назва 'name:be' майстар-маршруту не "Тралейбус №7а"|назва 'name:ru' майстар-маршруту не "Тролейбус №7а"
route;r10751772;trolleybus;Тралейбус № 7а: Завод «Централіт» → Вакзал;Троллейбус № 7а: Завод «Центролит» → Вокзал;назва 'name:be' майстар-маршруту не "Тралейбус №7а"|назва 'name:ru' майстар-маршруту не "Тролейбус №7а"

master;r10794729;bus;Аўтобус №139;Автобус №139;
route;r10794728;bus;Аўтобус №139 - Танкавая - ДС Каліноўскага;Автобус №139 - Танковая - ДС Калиновского;непатрэбны 'description'|у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №139"|назва 'name:ru' майстар-маршруту не "Aвтобус №139"
route;r7526275;bus;Аўтобус №139 - ДС Каліноўскага - Танкавая;Автобус №139 - ДС Калиновского - Танковая;непатрэбны 'description'|у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №139"|назва 'name:ru' майстар-маршруту не "Aвтобус №139"

master;r10814357;bus;Аўтобус №137 - ДС Кунцаўшчына - Водаачышчальная станцыя;Автобус №137 - ДС Кунцевщина - Водоочистительная станция;
route;r10814356;bus;Аўтобус №137 - ДС Кунцаўшчына - Водаачышчальная станцыя;Автобус №137 - ДС Кунцевщина - Водоочистительная станция;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №137"|назва 'name:ru' майстар-маршруту не "Aвтобус №137"
route;r10814355;bus;Аўтобус №137 - Водаачышчальная станцыя - ДС Кунцаўшчына;Автобус №137 - Водоочистительная станция - ДС Кунцевщина;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Аўтобус №137"|назва 'name:ru' майстар-маршруту не "Aвтобус №137"

master;r10912882;trolleybus;Тэхнічны універсітэт (кальцавы);Технический университет (кольцевой);
route;r7900930;trolleybus;Тралейбус № 2: Тэхнічны універсітэт (кальцавы);Троллейбус № 2: Технический университет (кольцевой);назва 'name:be' майстар-маршруту не "Тралейбус №?"|назва 'name:ru' майстар-маршруту не "Тролейбус №?"|майстар-маршрут: не знойдзены 'ref'
route;r7909081;trolleybus;Тралейбус 8: Тэхнічны універсітэт (кальцавы);Троллейбус 8: Технический университет (кольцевой);назва 'name:be' майстар-маршруту не "Тралейбус №?"|назва 'name:ru' майстар-маршруту не "Тролейбус №?"|майстар-маршрут: не знойдзены 'ref'
route;r16790376;trolleybus;Тралейбус 8: Тэхнічны універсітэт → Дэпо № 2;Троллейбус 8: Технический университет → Депо № 2;назва 'name:be' майстар-маршруту не "Тралейбус №?"|назва 'name:ru' майстар-маршруту не "Тролейбус №?"|майстар-маршрут: не знойдзены 'ref'

master;r10912883;trolleybus;Хімзавод (кальцавы);Химзавод (кольцевой);
route;r7908970;trolleybus;Тралейбус № 6: Хімзавод (кальцавы);Троллейбус № 6: Химзавод (кольцевой);назва 'name:be' майстар-маршруту не "Тралейбус №?"|назва 'name:ru' майстар-маршруту не "Тролейбус №?"|майстар-маршрут: не знойдзены 'ref'
route;r7917722;trolleybus;Тралейбус № 14: Хімзавод (кальцавы);Троллейбус № 14: Химзавод (кольцевой);way не паслядоўныя|назва 'name:be' майстар-маршруту не "Тралейбус №?"|назва 'name:ru' майстар-маршруту не "Тролейбус №?"|майстар-маршрут: не знойдзены 'ref'

master;r10915788;bus;Аўтобус № 25: Медгарадок — Завод самаходных камбайнаў;Автобус № 25: Медгородок — Завод самоходных комбайнов;
route;r10914310;bus;Аўтобус № 25: Завод самаходных камбайнаў → Медгарадок;Автобус № 25: Завод самоходных комбайнов → Медгородок;назва 'name:be' майстар-маршруту не "Аўтобус №25"|назва 'name:ru' майстар-маршруту не "Aвтобус №25"
route;r10913176;bus;Аўтобус № 25: Медгарадок → Завод самаходных камбайнаў;Автобус № 25: Медгородок → Завод самоходных комбайнов;не супадае колькасць: 21 прыпынкаў і 22 платформаў|назва 'name:be' майстар-маршруту не "Аўтобус №25"|назва 'name:ru' майстар-маршруту не "Aвтобус №25"

master;r10925544;bus;Аўтобус №17э;Автобус №17э;
route;r10925543;bus;Аўтобус №17э: вуліца Хасанаўская — Школа №17;Автобус №17э: улица Хасановская — Школа №17;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|'fixme' у way|'fixme' у way|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'
route;r10925542;bus;Аўтобус №17э: Школа №17 — вуліца Хасанаўская;Автобус №17э: Школа №17 — улица Хасановская;у 'name:be' спецыяльныя знакі "—"|у 'name:ru' спецыяльныя знакі "—"|'fixme' у way|назва 'name:be' майстар-маршруту не "Аўтобус №?"|назва 'name:ru' майстар-маршруту не "Aвтобус №?"|майстар-маршрут: не знойдзены 'ref'

master;r10949811;bus;Аўтобус № 25а: Медгарадок — Аўтобусны парк № 6;Автобус № 25а: Медгородок — Автобусный парк № 6;
route;r10949810;bus;Аўтобус № 25а: Аўтобусны парк № 6 → Медгарадок;Автобус № 25а: Автобусный парк № 6 → Медгородок;назва 'name:be' майстар-маршруту не "Аўтобус №25а"|назва 'name:ru' майстар-маршруту не "Aвтобус №25а"
route;r10947471;bus;Аўтобус № 25а: Медгарадок → Аўтобусны парк № 6;Автобус № 25а: Медгородок → Автобусный парк № 6;не супадае колькасць: 27 прыпынкаў і 28 платформаў|назва 'name:be' майстар-маршруту не "Аўтобус №25а"|назва 'name:ru' майстар-маршруту не "Aвтобус №25а"

master;r10999963;bus;Аўтобус № 4а: Вакзал — в.Галавінцы;Автобус № 4а: Вокзал — д.Головинцы;
route;r10999278;bus;Аўтобус № 4а: Вакзал → в.Галавінцы;Автобус № 4а: Вокзал → д.Головинцы;у 'name:be' спецыяльныя знакі "."|у 'name:ru' спецыяльныя знакі "."|у 'name:ru' недапушчальны скарот "д."|назва 'name:be' майстар-маршруту не "Аўтобус №4а"|назва 'name:ru' майстар-маршруту не "Aвтобус №4а"
route;r10999962;bus;Аўтобус № 4а: в.Галавінцы → Вакзал;Автобус № 4а: д.Головинцы → Вокзал;у 'name:be' спецыяльныя знакі "."|у 'name:ru' спецыяльныя знакі "."|у 'name:ru' недапушчальны скарот "д."|назва 'name:be' майстар-маршруту не "Аўтобус №4а"|назва 'name:ru' майстар-маршруту не "Aвтобус №4а"

master;r10999964;bus;Аўтобус № 4б: Вакзал — пас. Іпуць;Автобус № 4б: Вокзал — пос. Ипуть;
route;r10999273;bus;Аўтобус № 4б: Вакзал → пас. Іпуць;Автобус № 4б: Вокзал → пос. Ипуть;у 'name:be' спецыяльныя знакі "."|у 'name:ru' спецыяльныя знакі "."|назва 'name:be' майстар-маршруту не "Аўтобус №4б"|назва 'name:ru' майстар-маршруту не "Aвтобус №4б"
route;r10999958;bus;Аўтобус № 4б: пас. Іпуць → Вакзал;Автобус № 4б: пос. Ипуть → Вокзал;у 'name:be' спецыяльныя знакі "."|у 'name:ru' спецыяльныя знакі "."|назва 'name:be' майстар-маршруту не "Аўтобус №4б"|назва 'name:ru' майстар-маршруту не "Aвтобус №4б"

master;r11003246;bus;Аўтобус № 19: Вакзал — Новае Жыццё;Автобус № 19: Вокзал — Новая Жизнь;
route;r11000505;bus;Аўтобус № 19: Вакзал → Новае Жыццё;Автобус № 19: Вокзал → Новая Жизнь;назва 'name:be' майстар-маршруту не "Аўтобус №19"|назва 'name:ru' майстар-маршруту не "Aвтобус №19"
route;r11003245;bus;Аўтобус № 19: Новае Жыццё → Вакзал;Автобус № 19: Новая Жизнь → Вокзал;назва 'name:be' майстар-маршруту не "Аўтобус №19"|назва 'name:ru' майстар-маршруту не "Aвтобус №19"

master;r11015674;bus;Аўтобус № 26: Медгарадок — Мікрараён «Паўднёвы»;Автобус № 26: Медгородок — Микрорайон «Южный»;
route;r11006877;bus;Аўтобус № 26: Медгарадок → Мікрараён «Паўднёвы»;Автобус № 26: Медгородок → Микрорайон «Южный»;way не паслядоўныя|назва 'name:be' майстар-маршруту не "Аўтобус №26"|назва 'name:ru' майстар-маршруту не "Aвтобус №26"
route;r11015673;bus;Аўтобус № 26: Мікрараён «Паўднёвы» → Медгарадок;Автобус № 26: Микрорайон «Южный» → Медгородок;назва 'name:be' майстар-маршруту не "Аўтобус №26"|назва 'name:ru' майстар-маршруту не "Aвтобус №26"

master;r11019329;bus;Аўтобус №198;Автобус №198;
route;r11019328;bus;Аўтобус №198 - ДС Чыжоўка - Гатава;Автобус №198 - ДС Чижовка - Гатово;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Аўтобус №108б"|назва 'name:ru' майстар-маршруту не "Aвтобус №108б"
route;r11019327;bus;Аўтобус №198 - Гатава - ДС Чыжоўка;Автобус №198 - Гатово - ДС Чижовка;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Аўтобус №108б"|назва 'name:ru' майстар-маршруту не "Aвтобус №108б"

master;r11019330;bus;Аўтобус №133;Автобус №133;
route;r11019317;bus;Аўтобус №133 - ДС Карбышава - Лябяжы;Автобус №133 - ДС Карбышева - Лебяжий;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|прыпынкі ідуць не паслядоўна|не супадае колькасць: 23 прыпынкаў і 24 платформаў|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №133"|назва 'name:ru' майстар-маршруту не "Aвтобус №133"
route;r11019316;bus;Аўтобус №133 - Лябяжы - ДС Карбышава;Автобус №133 - Лебяжий - ДС Карбышева;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|relation змяшчае недапушчальную role: 'node'=""|не супадае колькасць: 21 прыпынкаў і 22 платформаў|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|role маршруту не 'way'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №133"|назва 'name:ru' майстар-маршруту не "Aвтобус №133"

master;r11019331;bus;Аўтобус №141б;Автобус №141б;
route;r11019313;bus;Аўтобус №141б - Бараўлянская школа №3 - Абласная бальніца - Бараўлянская школа №3;Автобус №141б - Боровлянская школа №3 - Областная больница - Боровлянская школа №3;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|пусты 'highway' на way|way не паслядоўныя|way занадта разарваны|прыпынкі ідуць не паслядоўна|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №141б"|назва 'name:ru' майстар-маршруту не "Aвтобус №141б"

master;r11019332;bus;Аўтобус №119с;Автобус №119с;
route;r11019321;bus;Аўтобус №119с - Вакзал - Аквапарк;Автобус №119с - Вокзал - Аквапарк;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №119с"|назва 'name:ru' майстар-маршруту не "Aвтобус №119с"
route;r11019322;bus;Аўтобус №119с - Аквапарк - Вакзал;Автобус №119с - Аквапарк - Вокзал;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут адсутнічае|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №119с"|назва 'name:ru' майстар-маршруту не "Aвтобус №119с"

master;r11019333;bus;Аўтобус №129;Автобус №129;
route;r11019319;bus;Аўтобус №129 - Аўтастанцыя «Аўтазаводская» - Станцыя аэрацыі;Автобус №129 - Автостанция «Автозаводская» - Станция аэрации;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут адсутнічае|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|не супадае колькасць: 5 прыпынкаў і 6 платформаў|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №129"|назва 'name:ru' майстар-маршруту не "Aвтобус №129"
route;r11019318;bus;Аўтобус №129 - Станцыя аэрацыі - Аўтастанцыя «Аўтазаводская»;Автобус №129 - Станция аэрации - Автостанция «Автозаводская»;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут адсутнічае|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №129"|назва 'name:ru' майстар-маршруту не "Aвтобус №129"

master;r11019335;bus;Аўтобус №181с;Автобус №181с;
route;r11019312;bus;Аўтобус №181с - Каменная Горка-5 - ДС Масюкоўшчына - (Малыш-3);Автобус №181с - Каменная Горка-5 - ДС Масюковщина - (Малыш-3);у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №181с"|назва 'name:ru' майстар-маршруту не "Aвтобус №181с"
route;r11019311;bus;Аўтобус №181с - ДС Масюкоўшчына - Каменная Горка-5 - (Малыш-3);Автобус №181с - ДС Масюковщина - Каменная Горка-5 - (Малыш-3);у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №181с"|назва 'name:ru' майстар-маршруту не "Aвтобус №181с"

master;r11019336;bus;Аўтобус №141а;Автобус №141а;
route;r11019315;bus;Аўтобус №141а - ДС Карбышава - Бараўлянская школа №3;Автобус №141а - ДС Карбышева - Боровлянская школа №3;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way не паслядоўныя|way занадта разарваны|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №141а"|назва 'name:ru' майстар-маршруту не "Aвтобус №141а"
route;r11019314;bus;Аўтобус №141а - Бараўлянская школа №3 - ДС Карбышава;Автобус №141а - Боровлянская школа №3 - ДС Карбышева;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way не паслядоўныя|way занадта разарваны|прыпынак не належыць маршруту|прыпынак не належыць маршруту|прыпынкі ідуць не паслядоўна|не супадае колькасць: 13 прыпынкаў і 12 платформаў|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №141а"|назва 'name:ru' майстар-маршруту не "Aвтобус №141а"

master;r11019338;bus;Аўтобус №164;Автобус №164;
route;r11019326;bus;Аўтобус №164 - Аўтастанцыя «Аўтазаводская» - Гатава;Автобус №164 - Автостанция «Автозаводская» - Гатово;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №164"|назва 'name:ru' майстар-маршруту не "Aвтобус №164"
route;r11019325;bus;Аўтобус №164 - Гатава - Аўтастанцыя «Аўтазаводская»;Автобус №164 - Гатово - Автостанция «Автозаводская»;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №164"|назва 'name:ru' майстар-маршруту не "Aвтобус №164"

master;r11020840;bus;Аўтобус № 54: Вуліца Чкалава — пас. Чонкi;Автобус № 54: Улица Чкалова — пос. Чёнки;
route;r7997350;bus;Аўтобус № 54: Вуліца Чкалава → пас. Чонкі;Автобус № 54: Улица Чкалова → пос. Чёнки;у 'name:be' спецыяльныя знакі "."|у 'name:ru' спецыяльныя знакі "."|назва 'name:be' майстар-маршруту не "Аўтобус №54"|назва 'name:ru' майстар-маршруту не "Aвтобус №54"
route;r11020839;bus;Аўтобус № 54: пас. Чонкі → Вуліца Чкалава;Автобус № 54: пос. Чёнки → Улица Чкалова;у 'name:be' спецыяльныя знакі "."|у 'name:ru' спецыяльныя знакі "."|назва 'name:be' майстар-маршруту не "Аўтобус №54"|назва 'name:ru' майстар-маршруту не "Aвтобус №54"

master;r11024648;bus;Аўтобус № 58а: Вакзал — Мікрараён «Хутар»;Автобус № 58а: Вокзал — Микрорайон «Хутор»;
